seq,site_id,brand_short,slug,genre,title,article_url,machine_status,expert_label,audit_ok,audit_patterns,review_priority,reviewed,reviewed_at,review_notes
133,boiler-master.jp,ボイラー,pressure-units-guide,独学対策,2級ボイラー技士試験｜圧力の単位と換算｜ゲージ圧力・絶対圧力の試験対策,https://boiler-master.jp/articles/pressure-units-guide/,hand_done,yes,no,week_template,A,no,,
134,boiler-master.jp,ボイラー,problem-book-selection,独学対策,2級ボイラー技士試験の問題集の選び方,https://boiler-master.jp/articles/problem-book-selection/,hand_done,yes,no,week_template,A,no,,
135,boiler-master.jp,ボイラー,question-stem-reading,独学対策,問題文の読み方｜2級ボイラー技士で点を落とさないコツ,https://boiler-master.jp/articles/question-stem-reading/,hand_done,yes,no,week_template,A,no,,
136,boiler-master.jp,ボイラー,self-study-environment,独学対策,2級ボイラー技士試験の独学環境の整え方,https://boiler-master.jp/articles/self-study-environment/,hand_done,yes,no,week_template,A,no,,
137,boiler-master.jp,ボイラー,self-study-guide,独学対策,2級ボイラー技士試験の独学対策｜教材選びと継続のコツ,https://boiler-master.jp/articles/self-study-guide/,hand_done,yes,no,week_template,A,no,,
138,boiler-master.jp,ボイラー,self-study-mistakes,独学対策,2級ボイラー技士試験の独学のよくある失敗,https://boiler-master.jp/articles/self-study-mistakes/,hand_done,yes,no,week_template,A,no,,
139,boiler-master.jp,ボイラー,self-study-motivation,独学対策,2級ボイラー技士試験の独学のモチベーション維持,https://boiler-master.jp/articles/self-study-motivation/,hand_done,yes,no,week_template,A,no,,
140,boiler-master.jp,ボイラー,self-study-schedule,独学対策,2級ボイラー技士試験の独学の週間・月間スケジュール,https://boiler-master.jp/articles/self-study-schedule/,hand_done,yes,no,week_template,A,no,,
141,boiler-master.jp,ボイラー,self-study-start,独学対策,2級ボイラー技士試験の独学の始め方,https://boiler-master.jp/articles/self-study-start/,hand_done,yes,no,week_template,A,no,,
142,boiler-master.jp,ボイラー,self-study-without-school,独学対策,2級ボイラー技士試験の資格学校なしの独学,https://boiler-master.jp/articles/self-study-without-school/,hand_done,yes,no,week_template,A,no,,
143,boiler-master.jp,ボイラー,shift-worker-study,独学対策,交代制・夜勤勤務者の2級ボイラー技士勉強法,https://boiler-master.jp/articles/shift-worker-study/,hand_done,yes,no,week_template,A,no,,
144,boiler-master.jp,ボイラー,study-consistency-tips,独学対策,2級ボイラー技士試験の学習が続かないときの立て直し方,https://boiler-master.jp/articles/study-consistency-tips/,hand_done,yes,no,week_template,A,no,,
145,boiler-master.jp,ボイラー,system-diagram-reading,独学対策,ボイラー系統図・図解の読み方｜試験で迷わないコツ,https://boiler-master.jp/articles/system-diagram-reading/,hand_done,yes,no,week_template,A,no,,
146,boiler-master.jp,ボイラー,textbook-selection,独学対策,2級ボイラー技士試験のテキストの選び方,https://boiler-master.jp/articles/textbook-selection/,hand_done,yes,no,week_template,A,no,,
147,boiler-master.jp,ボイラー,textbook-vs-past-questions,独学対策,2級ボイラー技士試験のテキストと過去問の優先順位,https://boiler-master.jp/articles/textbook-vs-past-questions/,hand_done,yes,no,week_template,A,no,,
148,boiler-master.jp,ボイラー,true-false-exam-tips,独学対策,正誤問題の読み方｜2級ボイラー技士で迷いやすい表現,https://boiler-master.jp/articles/true-false-exam-tips/,hand_done,yes,no,week_template,A,no,,
149,boiler-master.jp,ボイラー,unit-conversion-exam,独学対策,2級ボイラー技士試験の単位・換算対策｜MPa·kPa·流量の覚え方,https://boiler-master.jp/articles/unit-conversion-exam/,hand_done,yes,no,week_template,A,no,,
150,boiler-master.jp,ボイラー,weak-subject-rotation,独学対策,2級ボイラー技士試験の苦手科目ローテーション学習,https://boiler-master.jp/articles/weak-subject-rotation/,hand_done,yes,no,week_template,A,no,,
151,boiler-master.jp,ボイラー,working-adult-schedule,独学対策,社会人向け2級ボイラー技士の学習スケジュール｜仕事と両立,https://boiler-master.jp/articles/working-adult-schedule/,hand_done,yes,no,week_template,A,no,,
152,boiler-master.jp,ボイラー,wrong-answer-notebook,独学対策,誤答ノートの作り方｜2級ボイラー技士試験の復習効率化,https://boiler-master.jp/articles/wrong-answer-notebook/,hand_done,yes,no,week_template,A,no,,
153,boiler-master.jp,ボイラー,accident-lessons-learned,用語ハブ活用法,ボイラー事故から学ぶ安全論点｜2級試験に活かす読み方,https://boiler-master.jp/articles/accident-lessons-learned/,hand_done,yes,no,week_template,A,no,,
154,boiler-master.jp,ボイラー,air-ratio,用語ハブ活用法,2級ボイラー技士試験｜空気比と不完全燃焼の対策,https://boiler-master.jp/articles/air-ratio/,hand_done,yes,no,week_template,A,no,,
155,boiler-master.jp,ボイラー,calculation-drill,用語ハブ活用法,2級ボイラー技士試験の計算ドリル｜演習量と反復の進め方,https://boiler-master.jp/articles/calculation-drill/,hand_done,yes,no,week_template,A,no,,
156,boiler-master.jp,ボイラー,combustion-safety,用語ハブ活用法,2級ボイラー技士試験｜燃焼安全装置とインタロック対策,https://boiler-master.jp/articles/combustion-safety/,hand_done,yes,no,week_template,A,no,,
157,boiler-master.jp,ボイラー,confusing-terms,用語ハブ活用法,2級ボイラー技士試験の混同しやすい用語｜比較表で覚える,https://boiler-master.jp/articles/confusing-terms/,hand_done,yes,no,week_template,A,no,,
158,boiler-master.jp,ボイラー,energy-efficiency-boiler,用語ハブ活用法,2級ボイラー技士試験の省エネ·熱効率｜試験で問われるポイント,https://boiler-master.jp/articles/energy-efficiency-boiler/,hand_done,yes,no,week_template,A,no,,
159,boiler-master.jp,ボイラー,forced-circulation-boiler,用語ハブ活用法,強制循環ボイラーの要点｜循環ポンプと自然循環の違い,https://boiler-master.jp/articles/forced-circulation-boiler/,hand_done,yes,no,week_template,A,no,,
160,boiler-master.jp,ボイラー,formula-memorization,用語ハブ活用法,2級ボイラー技士試験の公式·計算式の覚え方,https://boiler-master.jp/articles/formula-memorization/,hand_done,yes,no,week_template,A,no,,
161,boiler-master.jp,ボイラー,fuel-properties,用語ハブ活用法,2級ボイラー技士試験｜燃料の性質の覚え方,https://boiler-master.jp/articles/fuel-properties/,hand_done,yes,no,week_template,A,no,,
162,boiler-master.jp,ボイラー,glossary-study-method,用語ハブ活用法,2級ボイラー技士試験の用語集の活用法,https://boiler-master.jp/articles/glossary-study-method/,hand_done,yes,no,week_template,A,no,,
163,boiler-master.jp,ボイラー,important-terms-list,用語ハブ活用法,2級ボイラー技士試験の重要用語の押さえ方｜優先20語リスト,https://boiler-master.jp/articles/important-terms-list/,hand_done,yes,no,week_template,A,no,,
164,boiler-master.jp,ボイラー,numbers-and-deadlines,用語ハブ活用法,2級ボイラー技士試験の数字·期限のまとめ方,https://boiler-master.jp/articles/numbers-and-deadlines/,hand_done,yes,no,week_template,A,no,,
165,boiler-master.jp,ボイラー,numeric-trap-choices,用語ハブ活用法,2級ボイラー技士試験の数値問題の引っかけ｜桁·単位·逆算,https://boiler-master.jp/articles/numeric-trap-choices/,hand_done,yes,no,week_template,A,no,,
166,boiler-master.jp,ボイラー,operator-vs-engineer,用語ハブ活用法,ボイラー取扱作業主任者と2級ボイラー技士の違い,https://boiler-master.jp/articles/operator-vs-engineer/,hand_done,yes,no,week_template,A,no,,
167,boiler-master.jp,ボイラー,rate-and-percentage,用語ハブ活用法,2級ボイラー技士試験の割合·パーセント問題,https://boiler-master.jp/articles/rate-and-percentage/,hand_done,yes,no,week_template,A,no,,
168,boiler-master.jp,ボイラー,related-terms-navigation,用語ハブ活用法,2級ボイラー技士試験の関連用語での回遊｜2件以上読む,https://boiler-master.jp/articles/related-terms-navigation/,hand_done,yes,no,week_template,A,no,,
169,boiler-master.jp,ボイラー,safety-devices-map,用語ハブ活用法,ボイラー安全装置の一覧と覚え方｜低水位·燃料遮断·火炎検出,https://boiler-master.jp/articles/safety-devices-map/,hand_done,yes,no,week_template,A,no,,
170,boiler-master.jp,ボイラー,safety-valve-pressure,用語ハブ活用法,2級ボイラー技士試験の安全弁·圧力計·最高使用圧力の覚え方,https://boiler-master.jp/articles/safety-valve-pressure/,hand_done,yes,no,week_template,A,no,,
171,boiler-master.jp,ボイラー,steam-properties-guide,用語ハブ活用法,2級ボイラー技士試験｜飽和蒸気·過熱蒸気·湿り蒸気の違い,https://boiler-master.jp/articles/steam-properties-guide/,hand_done,yes,no,week_template,A,no,,
172,boiler-master.jp,ボイラー,summer-operation-tips,用語ハブ活用法,夏季のボイラー運転注意｜負荷低下と効率の試験ポイント,https://boiler-master.jp/articles/summer-operation-tips/,hand_done,yes,no,week_template,A,no,,
173,boiler-master.jp,ボイラー,terms-importance-levels,用語ハブ活用法,2級ボイラー技士試験の用語の重要度の見方,https://boiler-master.jp/articles/terms-importance-levels/,hand_done,yes,no,week_template,A,no,,
174,boiler-master.jp,ボイラー,terms-with-past-questions,用語ハブ活用法,2級ボイラー技士試験の用語と過去問の併用,https://boiler-master.jp/articles/terms-with-past-questions/,hand_done,yes,no,week_template,A,no,,
175,boiler-master.jp,ボイラー,water-level-safety,用語ハブ活用法,低水位·空だき対策｜2級ボイラー技士で最重要の安全論点,https://boiler-master.jp/articles/water-level-safety/,hand_done,yes,no,week_template,A,no,,
176,boiler-master.jp,ボイラー,water-treatment,用語ハブ活用法,ボイラー水処理の対策｜スケール·腐食·pH·硬度,https://boiler-master.jp/articles/water-treatment/,hand_done,yes,no,week_template,A,no,,
177,boiler-master.jp,ボイラー,winter-operation-tips,用語ハブ活用法,冬季のボイラー運転注意｜低温·暖房負荷の試験ポイント,https://boiler-master.jp/articles/winter-operation-tips/,hand_done,yes,no,week_template,A,no,,
178,boiler-master.jp,ボイラー,exam-day-flow,直前・当日,2級ボイラー技士試験の試験当日の流れ,https://boiler-master.jp/articles/exam-day-flow/,hand_done,yes,no,week_template,A,no,,
179,boiler-master.jp,ボイラー,exam-day-items,直前・当日,2級ボイラー技士試験の試験当日の持ち物,https://boiler-master.jp/articles/exam-day-items/,hand_done,yes,no,week_template,A,no,,
180,boiler-master.jp,ボイラー,exam-day-time-allocation,直前・当日,2級ボイラー技士試験の試験当日の時間配分,https://boiler-master.jp/articles/exam-day-time-allocation/,hand_done,yes,no,week_template,A,no,,
181,boiler-master.jp,ボイラー,compare-similar-qualifications,試験概要,2級ボイラー技士試験の類似資格比較｜1級·3級·取扱主任者,https://boiler-master.jp/articles/compare-similar-qualifications/,hand_done,yes,no,week_template,A,no,,
182,boiler-master.jp,ボイラー,eligibility-requirements,試験概要,2級ボイラー技士試験の受験資格｜確認のしかたと学習開始前のチェック,https://boiler-master.jp/articles/eligibility-requirements/,hand_done,yes,no,week_template,A,no,,
183,boiler-master.jp,ボイラー,exam-overview,試験概要,2級ボイラー技士試験とは？概要·4科目·合格基準,https://boiler-master.jp/articles/exam-overview/,hand_done,yes,no,week_template,A,no,,
184,boiler-master.jp,ボイラー,exam-purpose-and-career,試験概要,2級ボイラー技士試験の目的とキャリア｜合格後の進路,https://boiler-master.jp/articles/exam-purpose-and-career/,hand_done,yes,no,week_template,A,no,,
185,boiler-master.jp,ボイラー,first-time-exam-guide,試験概要,2級ボイラー技士試験の初受験ガイド｜7ステップで始める,https://boiler-master.jp/articles/first-time-exam-guide/,hand_done,yes,no,week_template,A,no,,
186,boiler-master.jp,ボイラー,license-and-work,試験概要,2級ボイラー技士免許でできること｜試験対策との関係,https://boiler-master.jp/articles/license-and-work/,hand_done,yes,no,week_template,A,no,,
187,boiler-master.jp,ボイラー,official-info,試験概要,2級ボイラー技士試験の公式情報の確認方法,https://boiler-master.jp/articles/official-info/,hand_done,yes,no,week_template,A,no,,
188,boiler-master.jp,ボイラー,official-info-sources,試験概要,2級ボイラー技士試験の公式情報の確認先一覧,https://boiler-master.jp/articles/official-info-sources/,hand_done,yes,no,week_template,A,no,,
